Date,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,
844.95,719.23,572.31,542.92,402.30,332.33,323.59,322.54,409.29,375.36,
845.36,717.71,572.08,538.63,400.67,331.68,321.58,320.88,406.24,375.58,
845.76,715.42,570.39,537.08,395.53,332.03,321.63,317.46,403.51,375.06,
846.17,714.96,572.52,535.18,396.89,333.28,320.49,317.03,405.53,375.46,
846.57,721.54,568.01,532.89,397.26,333.23,318.77,317.05,405.87,374.20,
846.98,718.92,565.40,533.88,392.70,333.76,320.74,316.28,404.01,374.19,
847.38,713.73,564.98,534.96,394.40,333.67,321.04,315.24,402.24,371.88,
847.79,712.06,561.23,536.09,396.12,330.55,320.02,312.89,400.88,370.30,
848.19,710.48,558.91,532.52,389.75,328.85,318.70,310.92,398.88,369.45,
848.59,707.14,560.19,526.48,386.94,327.62,316.16,309.08,395.03,367.73,
849.00,700.43,554.70,523.81,384.13,328.05,313.95,307.91,395.21,367.67,
849.40,695.70,549.87,523.78,383.97,325.78,313.07,307.04,393.00,367.25,
849.81,697.12,547.83,521.18,381.88,323.90,313.57,306.91,389.55,364.56,
850.21,692.90,546.74,520.17,381.33,326.85,312.23,308.58,389.30,362.06,
850.61,686.50,544.97,514.55,382.93,324.40,309.52,306.88,386.24,358.46,
851.02,683.22,542.37,512.09,377.81,320.88,308.70,304.09,381.76,357.74,
851.42,683.09,546.74,508.06,376.95,318.60,306.15,302.21,381.21,356.30,
851.83,683.38,544.22,504.37,375.01,317.52,302.16,302.49,381.22,352.80,
852.23,676.92,538.28,503.13,371.65,315.68,301.68,300.06,379.79,354.08,
852.63,672.71,536.48,507.29,371.06,313.00,302.30,300.03,377.87,352.90,
853.04,671.03,537.09,508.61,374.02,312.87,301.22,299.28,377.25,350.72,
853.44,669.14,536.86,507.82,372.96,311.98,300.69,301.34,376.83,350.70,
853.85,668.82,538.92,504.19,369.78,311.90,299.04,300.01,374.28,351.13,
854.25,668.60,541.03,501.29,370.52,312.18,299.04,300.64,375.64,352.25,
854.65,668.91,540.49,503.44,372.47,312.09,298.68,301.23,378.54,353.62,
855.06,675.90,539.57,504.53,376.49,312.47,300.68,302.59,379.04,353.56,
855.46,678.69,543.34,507.11,378.11,316.15,302.17,304.08,381.29,354.28,
855.86,679.45,546.98,508.32,384.72,317.86,302.65,305.18,382.51,354.30,
856.27,682.45,545.20,512.31,385.18,317.19,302.96,303.91,382.34,356.09,
856.67,687.30,550.97,511.84,381.83,316.83,304.20,304.52,384.36,357.22,
857.08,689.71,553.53,511.29,382.68,318.38,303.56,304.51,388.36,357.46,
857.48,687.92,551.34,513.58,383.93,320.36,304.31,304.62,391.16,361.27,
857.88,689.40,550.64,517.36,386.14,318.64,307.65,306.40,391.79,363.85,
858.29,695.31,553.75,521.17,389.00,320.41,309.45,308.82,392.45,363.63,
858.69,696.86,557.36,522.33,391.59,323.72,310.59,311.52,394.41,364.38,
859.09,698.59,558.25,520.83,391.09,322.48,310.31,311.56,393.27,365.51,
859.50,701.41,559.01,519.84,388.01,322.72,312.15,310.60,393.92,366.56,
859.90,702.60,563.69,519.05,388.82,323.40,312.23,310.99,395.64,367.74,
860.30,707.42,560.24,516.96,390.19,324.34,311.66,312.59,396.68,367.00,
860.71,708.31,559.13,519.06,387.14,325.18,313.16,313.47,395.77,367.41,
861.11,705.85,557.80,521.56,389.48,324.67,313.30,313.61,394.09,366.44,
861.51,702.88,554.10,522.88,388.18,322.97,312.56,312.26,391.85,366.14,
861.92,699.85,551.58,521.68,383.79,321.25,311.18,311.79,389.59,365.48,
862.32,695.32,553.58,517.08,380.82,319.68,308.73,309.34,387.81,364.39,
862.72,689.35,549.17,515.19,378.66,319.79,305.53,307.35,387.45,363.79,
863.13,685.70,544.08,514.43,380.68,316.52,305.03,306.84,384.91,363.13,
863.53,687.57,540.88,513.11,379.70,314.51,304.85,306.96,382.42,360.38,
863.93,684.06,540.62,512.29,379.10,317.02,303.76,306.47,381.51,358.61,
864.34,679.49,538.18,508.72,381.24,315.09,301.56,304.87,379.13,355.98,
864.74,677.91,534.06,505.88,377.61,312.88,302.09,301.49,376.42,355.44,
865.14,676.03,537.36,502.09,375.37,311.72,299.76,300.06,376.27,354.15,
865.54,676.46,536.28,500.49,375.81,311.09,296.18,299.16,376.71,351.95,
865.95,670.03,530.79,502.23,374.29,310.02,295.74,298.12,376.08,352.27,
866.35,667.23,528.92,503.99,374.58,308.98,297.11,297.70,374.58,351.13,
866.75,665.37,527.91,504.80,377.42,308.69,296.84,296.24,373.86,350.46,
867.16,663.92,528.54,504.30,377.19,308.31,295.60,296.79,373.64,349.99,
867.56,665.27,530.21,500.13,375.10,307.57,294.59,296.36,372.15,349.44,
867.96,667.59,532.31,498.19,374.09,307.03,294.98,295.86,374.38,350.26,
868.36,671.07,533.22,499.20,377.19,307.09,296.82,296.53,376.31,351.37,
868.77,678.69,531.84,498.49,379.13,308.34,298.10,298.68,377.08,352.22,
869.17,681.83,535.89,502.03,379.44,312.02,300.93,300.05,379.74,352.88,
869.57,683.68,539.25,503.73,385.51,314.47,301.95,301.07,381.44,352.90,
869.98,683.64,538.43,507.64,386.25,313.65,303.48,300.58,381.31,354.60,
870.38,685.52,541.81,507.04,382.46,313.50,304.23,302.20,382.75,356.09,
870.78,684.84,546.02,507.27,381.75,314.37,302.51,301.64,384.93,355.14,
871.18,683.39,542.55,509.65,380.94,315.43,302.73,300.71,387.00,356.99,
871.59,681.79,541.86,511.34,381.78,314.12,304.04,302.03,385.81,358.75,
871.99,686.06,541.84,513.11,382.68,315.16,304.53,303.10,385.55,357.39,
872.39,685.49,543.80,512.25,383.19,316.64,303.74,304.02,386.91,356.23,
872.79,685.94,543.37,510.16,381.90,315.20,302.89,304.03,385.05,357.00,
873.20,686.63,544.27,507.11,379.04,315.01,304.15,302.44,384.76,357.32,
873.60,686.52,547.27,505.04,379.50,315.01,303.60,301.88,386.91,357.52,
874.00,688.89,544.16,502.57,380.63,315.39,301.14,302.28,387.75,356.98,
874.40,686.22,541.12,504.14,377.82,316.08,302.14,303.28,387.77,358.19,
874.80,684.56,540.95,506.32,381.44,315.88,302.54,303.40,386.84,357.04,
875.21,682.83,538.45,507.88,381.05,315.09,302.35,302.63,385.86,356.14,
875.61,680.38,536.96,507.04,376.04,313.65,301.80,302.92,383.95,355.72,
876.01,680.83,539.49,504.01,373.36,313.67,300.72,301.28,383.78,355.06,
876.41,679.43,537.37,503.12,373.97,314.45,300.13,299.01,384.08,354.32,
876.82,678.62,534.16,504.48,375.14,312.71,300.11,299.28,383.26,356.11,
877.22,682.50,532.26,503.77,376.43,312.76,301.31,300.76,381.18,355.21,
877.62,682.60,532.71,502.62,376.13,315.39,301.46,300.62,382.26,352.72,
878.02,681.57,533.14,500.90,379.15,314.38,301.32,299.65,381.09,351.35,
878.42,679.83,529.00,500.17,376.51,312.74,301.93,297.50,379.56,352.12,
878.82,678.44,534.12,497.08,375.99,312.12,300.79,296.37,379.58,351.66,
879.23,676.04,532.12,496.83,376.07,312.93,298.32,296.11,380.48,349.60,
879.63,671.93,527.86,499.27,373.90,312.87,297.75,295.55,379.13,352.18,
880.03,669.66,528.16,502.38,373.50,311.52,299.73,296.71,377.34,351.56,
880.43,668.82,529.92,504.21,375.70,311.71,299.14,296.13,376.25,349.18,
880.83,667.09,530.72,503.45,373.09,311.72,298.63,296.45,376.36,348.54,
881.24,665.38,531.00,499.98,370.50,309.29,297.33,295.69,373.49,348.74,
881.64,664.61,532.77,498.05,370.01,308.43,296.22,294.33,374.62,348.85,
882.04,664.82,533.37,497.67,371.09,308.07,295.08,294.00,374.87,349.18,
882.44,667.51,533.15,496.45,371.26,308.12,294.09,295.98,374.50,349.68,
882.84,668.43,533.34,496.74,371.89,309.99,295.19,296.54,375.11,349.01,
883.24,665.35,534.43,495.79,375.07,310.41,294.85,296.46,374.53,348.24,
883.65,662.93,531.31,499.21,374.00,308.99,294.82,295.35,373.47,349.12,
884.05,661.48,532.38,497.17,370.21,307.53,294.46,295.53,372.61,350.21,
884.45,662.79,535.66,495.76,369.16,307.72,292.56,294.96,372.62,347.62,
884.85,659.61,532.78,496.70,367.75,308.05,291.86,293.45,373.85,348.91,
885.25,659.09,530.97,498.68,367.92,306.51,293.54,294.07,372.69,349.66,
885.65,662.11,528.94,499.35,368.83,307.01,295.12,295.12,373.33,347.96,
886.05,661.05,529.15,499.08,368.77,309.16,294.65,294.65,374.05,347.41,
886.46,660.99,527.74,497.72,367.63,308.11,293.10,294.68,372.37,347.61,
886.86,661.41,526.82,495.27,365.41,307.31,294.43,294.17,371.72,347.53,
887.26,662.90,529.58,493.89,365.83,308.09,293.13,293.66,373.44,347.98,
887.66,665.12,526.23,492.16,367.41,308.19,291.42,294.30,373.18,346.97,
888.06,661.42,522.64,492.79,366.58,308.98,292.22,295.10,372.87,348.52,
888.46,660.17,520.09,494.47,369.03,308.39,292.97,294.28,371.90,346.29,
888.86,657.42,519.15,497.24,367.84,306.80,292.45,293.49,370.45,344.89,
889.26,655.29,517.25,494.85,363.59,305.25,291.18,293.79,370.10,343.79,
889.66,655.65,518.38,489.78,360.32,303.65,289.35,291.95,369.16,342.38,
890.07,653.03,517.13,488.61,357.90,303.17,287.87,289.69,369.05,341.30,
890.47,650.70,513.52,487.64,356.67,300.76,287.82,288.86,367.80,342.18,
890.87,652.83,509.76,483.94,357.40,299.30,287.68,289.23,365.92,340.10,
891.27,651.85,509.62,481.28,355.55,299.90,285.99,288.31,364.83,337.26,
891.67,647.46,508.21,476.86,356.62,297.53,283.65,285.71,360.73,334.01,
892.07,640.73,503.87,474.14,351.64,293.71,282.69,282.18,357.27,331.90,
892.47,636.98,503.55,467.25,349.16,290.63,280.15,278.87,355.04,328.46,
892.87,629.75,498.60,461.85,346.52,288.85,275.58,275.58,352.39,324.32,
893.27,620.29,490.32,458.21,340.98,285.68,272.94,271.66,348.12,323.14,
893.67,612.33,484.57,456.07,337.47,281.23,271.55,269.52,343.83,319.15,
894.07,607.33,478.75,451.81,333.90,278.25,268.60,265.55,338.48,313.32,
894.47,599.25,473.31,446.90,327.56,274.23,264.84,263.32,334.16,308.26,
894.87,591.63,469.34,436.87,321.69,270.19,260.55,258.77,328.29,304.18,
895.27,584.71,464.12,430.68,317.18,266.26,257.14,253.85,323.77,299.96,
895.67,576.72,458.85,423.94,314.16,263.57,253.45,249.91,319.47,296.20,
896.08,572.61,449.80,415.94,312.84,260.78,248.65,247.14,314.35,291.86,
896.48,564.31,444.18,410.87,308.91,258.69,245.56,244.81,309.67,287.20,
896.88,555.47,440.04,406.27,307.98,255.81,241.95,241.44,304.20,281.52,
897.28,546.34,431.54,403.84,303.13,251.77,238.93,236.92,299.10,278.46,
897.68,539.04,426.91,397.24,295.16,247.40,235.33,234.32,295.92,275.05,
898.08,534.22,424.76,391.62,290.71,244.26,231.46,231.21,293.22,271.12,
898.48,526.51,419.20,389.12,286.82,242.95,229.16,228.41,290.33,270.28,
898.88,522.58,415.46,388.93,285.32,239.52,228.25,227.00,287.07,268.80,
899.28,524.84,413.48,387.02,285.64,237.70,227.97,227.22,286.14,265.42,
899.68,523.82,414.17,386.26,285.59,239.48,227.77,227.02,286.33,263.91,
900.08,523.30,415.86,385.51,284.04,238.77,227.08,226.33,284.04,264.39,
900.48,522.74,416.01,383.74,283.96,238.78,228.61,225.63,285.20,266.09,
900.88,526.59,421.07,384.42,286.33,239.76,228.62,226.39,288.56,267.01,
901.28,529.48,423.09,385.48,290.97,241.98,228.62,228.62,289.98,268.70,
901.68,531.06,423.76,389.15,290.26,243.78,231.41,230.92,292.23,271.96,
902.08,532.90,427.71,395.11,295.34,244.23,234.84,233.11,293.86,272.63,
902.48,535.93,429.33,401.21,297.57,246.00,237.61,234.65,296.09,274.38,
902.88,537.44,431.43,404.81,297.81,246.78,238.15,236.42,298.06,276.86,
903.28,540.40,435.48,403.45,297.54,246.56,238.43,236.70,300.25,277.34,
903.68,541.93,436.11,405.59,299.76,247.83,239.46,236.76,301.98,279.33,
904.08,544.87,434.72,408.16,302.43,249.08,239.73,237.77,301.70,280.80,
904.48,549.93,432.47,405.93,303.71,249.16,239.83,239.09,302.48,280.37,
904.88,550.04,432.66,407.13,303.50,251.20,240.15,239.90,303.50,279.44,
905.28,546.75,433.37,406.87,305.77,251.53,239.26,239.02,300.61,278.53,
905.68,542.69,428.96,404.94,301.99,249.53,238.50,236.54,298.31,278.21,
906.07,540.12,429.94,400.56,300.66,247.53,236.03,235.29,298.46,276.91,
906.47,537.68,427.11,399.23,298.44,246.34,232.88,233.62,296.73,275.45,
906.87,529.96,420.94,398.45,294.32,244.45,231.49,230.76,293.83,274.76,
907.27,525.92,416.04,397.49,290.55,241.23,230.97,229.51,291.28,272.48,
907.67,524.69,413.03,395.96,289.17,238.70,229.68,227.72,287.46,269.42,
908.07,520.65,410.58,393.53,284.43,238.65,227.94,226.72,285.41,266.90,
908.47,516.36,408.42,387.03,280.55,236.30,224.88,224.39,282.49,264.50,
908.87,514.54,405.81,383.96,277.17,234.70,223.78,221.84,280.81,262.85,
909.27,512.97,405.34,380.61,276.85,234.43,222.31,220.61,279.28,262.06,
909.67,513.47,401.57,377.35,276.59,234.21,220.89,220.65,278.29,260.61,
910.07,511.63,400.79,375.62,276.87,233.55,220.72,220.72,278.32,259.69,
910.47,508.59,401.75,377.09,278.95,233.99,220.94,220.21,276.53,258.16,
910.87,507.10,399.40,379.12,277.22,232.78,221.43,218.54,274.80,258.38,
911.27,505.68,399.04,375.88,274.55,231.13,220.99,218.82,275.52,258.63,
911.66,506.30,401.18,374.18,273.40,230.73,220.12,218.43,276.05,257.01,
912.06,503.81,399.19,375.08,273.84,230.93,220.08,216.95,276.25,257.93,
912.46,503.38,397.41,375.25,274.09,229.29,220.86,217.49,275.05,257.71,
912.86,508.67,397.02,372.48,275.75,228.83,221.61,218.48,275.03,256.02,
913.26,506.79,398.12,373.12,275.51,231.03,221.66,219.01,275.51,254.35,
913.66,504.81,396.74,370.81,275.70,231.27,219.99,218.54,274.02,253.85,
914.06,503.99,396.95,368.15,274.08,230.64,219.12,217.20,274.80,254.64,
914.46,504.06,399.51,366.41,273.85,230.21,218.46,216.78,275.77,254.43,
914.85,504.01,398.51,366.86,275.26,230.66,217.00,217.24,275.50,254.64,
915.25,503.79,395.94,369.10,274.18,231.04,218.10,218.58,275.86,256.45,
915.65,504.50,396.81,372.39,276.66,229.28,219.70,219.46,275.71,255.84,
916.05,504.24,397.56,376.98,276.52,230.59,222.22,219.83,275.56,255.95,
916.45,505.23,399.11,377.61,276.27,230.15,222.74,221.54,276.99,256.92,
916.85,506.14,403.00,376.26,275.51,231.11,222.27,222.03,279.09,257.37,
917.25,508.90,405.41,378.22,277.11,232.75,222.97,222.02,280.92,259.46,
917.64,511.43,405.62,381.31,280.26,234.50,224.97,223.30,282.17,262.39,
918.04,518.09,405.71,380.95,281.43,235.95,226.43,225.95,283.81,263.57,
918.44,521.77,409.42,383.24,283.26,239.46,228.28,227.80,286.59,264.22,
918.84,522.38,411.90,386.66,287.62,241.19,228.81,229.05,286.66,265.71,
919.24,523.91,411.99,390.08,287.20,241.48,230.52,228.85,287.91,267.67,
919.64,528.03,416.99,390.78,287.37,241.86,231.13,229.94,290.70,269.74,
920.03,531.37,417.85,393.05,288.58,242.55,231.58,230.63,291.21,269.98,
920.43,528.50,416.79,395.78,288.84,244.20,232.74,230.12,291.94,273.08,
920.83,530.61,416.94,398.32,289.43,243.10,234.74,231.87,292.29,273.43,
921.23,532.82,418.61,399.02,291.02,243.24,235.59,232.01,292.22,272.39,
921.63,532.35,420.43,398.90,290.33,244.89,235.56,232.69,292.48,272.15,
922.02,532.16,420.28,395.89,288.31,244.80,233.57,231.89,291.90,271.58,
922.42,532.72,420.34,393.56,287.40,243.88,232.41,230.49,292.42,271.38,
922.82,532.67,420.68,391.01,288.11,243.84,232.12,230.44,291.46,271.60,
923.22,533.20,418.23,389.00,287.92,243.61,230.19,230.19,290.79,270.67,
923.62,533.23,417.18,387.45,283.88,244.08,229.45,230.65,290.35,269.25,
924.01,528.25,417.42,387.67,286.91,241.57,229.58,229.82,287.87,266.76,
924.41,524.14,413.74,389.26,284.63,240.23,229.43,227.75,284.87,265.19,
924.81,518.85,411.33,384.46,278.86,237.83,226.79,226.55,283.42,263.74,
925.21,515.54,408.97,377.77,276.97,234.97,223.69,223.93,281.77,260.17,
925.60,507.00,404.74,374.01,274.63,232.62,222.05,219.89,278.47,258.06,
926.00,499.64,398.37,369.57,271.18,228.94,219.58,217.90,274.30,254.86,
926.40,499.01,391.05,360.83,268.22,225.04,216.16,216.40,270.14,249.75,
926.80,490.00,386.82,355.62,263.96,222.44,212.36,212.36,266.84,243.80,
927.19,479.07,380.18,347.54,259.22,218.41,207.37,207.61,259.70,239.30,
927.59,468.26,369.81,337.63,250.22,213.72,201.23,201.95,254.06,234.85,
927.99,455.59,365.15,327.62,244.39,208.55,195.56,196.52,248.24,229.24,
928.39,443.55,353.87,319.16,237.68,203.45,188.99,190.92,240.58,222.02,
928.78,426.94,340.49,309.58,227.47,197.29,183.53,184.73,232.30,216.37,
929.18,412.42,326.36,301.22,221.92,189.05,177.68,177.93,222.89,206.94,
929.58,395.79,313.92,293.09,215.09,181.42,171.74,170.77,212.91,198.38,
929.98,378.01,299.40,279.99,204.29,173.96,163.77,163.77,202.83,189.73,
930.37,361.61,286.76,264.40,193.93,165.74,154.56,155.29,193.93,180.32,
930.77,346.37,273.78,251.38,185.12,159.06,147.37,146.64,184.63,172.21,
931.17,330.53,261.20,240.21,176.74,151.11,140.36,139.63,174.30,164.53,
931.56,320.12,246.21,226.14,167.89,144.15,133.14,134.12,165.69,156.14,
931.96,308.02,236.30,215.17,161.13,139.52,127.73,127.97,159.17,148.36,
932.36,292.07,227.94,208.20,157.38,133.46,122.35,122.11,149.74,141.10,
932.75,277.88,216.46,201.60,149.09,128.04,117.64,115.91,141.91,135.97,
933.15,268.17,210.95,192.05,142.29,123.14,112.69,111.20,137.32,131.35,
933.55,260.03,205.52,186.02,139.02,118.76,109.01,106.76,132.01,125.26,
933.94,249.27,196.50,182.93,133.68,114.83,106.29,103.02,127.40,122.88,
934.34,243.86,190.34,178.73,131.27,110.06,104.76,101.23,124.45,119.66,
934.74,244.70,187.33,176.16,130.98,107.63,103.57,99.76,122.35,115.24,
935.13,241.09,187.46,175.20,128.72,107.01,102.92,99.86,121.05,113.39,
935.53,240.89,187.98,172.57,126.35,106.58,100.93,99.64,120.96,113.77,
935.93,243.98,190.22,171.10,126.13,107.26,100.80,99.25,123.28,114.24,
936.32,247.32,196.30,172.87,128.61,108.04,102.31,100.49,125.74,116.37,
936.72,253.37,197.24,176.26,132.19,110.42,102.82,103.60,128.26,118.29,
937.12,259.61,199.86,180.30,133.24,114.74,106.01,107.60,132.45,122.14,
937.51,265.39,205.71,188.12,141.76,117.77,109.51,110.31,135.36,124.44,
937.91,267.81,207.70,197.50,143.30,120.22,113.24,112.17,137.66,127.73,
938.31,274.58,212.42,200.53,142.70,122.97,115.40,115.13,141.89,131.62,
938.70,282.17,218.44,202.09,145.44,125.02,117.39,116.84,145.71,133.46,
939.10,284.96,220.72,206.44,148.79,126.83,119.42,117.50,149.34,136.99,
939.49,288.05,222.81,210.09,151.49,127.99,121.63,120.25,151.77,140.71,
939.89,298.83,224.82,209.24,155.26,129.66,123.82,123.82,153.31,142.18,
940.29,302.53,228.02,213.45,157.43,132.22,125.77,126.05,157.15,143.42,
940.68,300.93,231.62,213.58,157.79,133.84,125.67,126.52,156.10,144.83,
941.08,300.85,231.73,215.30,156.38,134.85,127.20,125.50,157.79,146.74,
941.47,302.51,236.42,213.06,156.67,135.02,126.47,125.05,158.66,147.27,
941.87,303.15,236.10,214.32,158.16,134.96,125.21,125.21,157.59,147.56,
942.27,297.54,231.36,214.09,154.24,135.53,124.89,124.89,155.96,148.77,
942.66,295.58,228.61,214.18,154.72,132.20,125.56,124.12,153.85,146.64,
943.06,293.71,227.67,216.08,154.67,129.76,125.42,122.81,151.49,144.25,
943.45,288.57,225.28,214.25,150.96,127.16,124.25,122.51,149.80,141.96,
943.85,285.57,225.66,208.80,147.15,125.34,121.26,120.10,149.47,140.17,
944.24,284.73,224.76,205.54,146.73,124.90,119.95,117.33,149.06,138.29,
944.64,284.78,225.96,204.41,146.76,123.75,119.39,117.64,147.63,138.60,
945.04,288.05,221.71,201.34,146.64,123.95,118.13,119.00,147.52,137.91,
945.43,289.56,222.11,202.34,146.52,126.75,119.19,119.78,148.56,136.93,
945.83,288.12,223.64,205.63,150.45,126.92,119.37,119.95,146.67,135.34,
946.22,287.61,222.67,209.91,148.45,127.57,121.19,118.58,146.13,136.27,
946.62,289.28,224.48,208.86,149.27,128.73,121.21,119.18,148.40,137.70,
947.01,290.41,225.75,207.27,151.27,129.04,120.67,120.38,149.54,137.41,
947.41,288.62,225.83,209.70,150.93,130.20,122.42,119.83,150.07,140.28,
947.80,290.44,224.43,212.37,152.68,130.01,125.42,121.97,151.24,141.49,
948.20,298.74,225.49,214.04,155.67,130.20,126.76,123.62,152.52,140.79,
948.59,297.84,230.51,216.25,155.76,131.80,128.09,124.95,154.34,141.50,
948.99,297.21,233.00,215.38,155.14,133.26,127.58,125.02,155.71,142.64,
949.38,300.16,235.03,215.21,154.05,133.94,127.14,124.60,158.01,144.70,
949.78,304.96,240.58,214.03,158.13,134.97,127.63,125.37,159.25,146.27,
950.17,307.44,241.56,215.09,159.35,135.98,126.97,127.54,159.63,147.52,
950.57,306.08,239.81,217.35,157.25,139.00,128.05,128.89,161.46,149.95,
950.96,306.84,240.21,221.73,162.38,138.02,130.18,129.34,160.70,149.50,
951.36,305.38,240.06,225.55,163.02,137.90,132.04,128.97,160.23,149.62,
951.75,304.42,241.53,227.06,158.61,137.74,131.90,129.95,161.95,150.54,
952.15,306.39,244.23,223.69,158.75,137.93,130.72,129.61,163.19,150.14,
952.54,306.87,244.83,225.45,159.53,138.20,131.83,128.79,163.68,151.22,
952.94,309.57,246.00,227.75,160.31,139.31,132.95,129.91,163.35,152.85,
953.33,315.97,244.29,227.19,162.12,139.24,132.90,132.07,163.78,152.75,
953.73,317.44,246.47,229.41,163.94,140.56,133.69,133.14,165.32,152.12,
954.12,316.59,250.20,230.45,166.80,141.83,134.43,133.60,164.88,152.81,
954.51,320.71,249.02,234.24,166.38,142.84,135.45,133.54,166.38,154.34,
954.91,323.74,252.77,234.21,168.15,143.58,135.12,133.75,168.15,155.87,
955.30,326.38,255.00,234.84,171.09,145.48,136.76,135.67,168.64,156.92,
955.70,325.20,252.87,237.10,169.13,147.37,138.40,137.59,169.40,159.88,
956.09,326.57,252.25,241.40,173.05,146.74,141.04,138.87,170.07,160.30,
956.49,330.64,252.71,243.51,176.95,146.65,142.86,139.61,169.92,159.64,
956.88,332.56,256.98,246.18,176.54,148.19,143.88,141.72,171.95,160.88,
957.27,335.99,260.07,245.53,175.54,149.15,142.96,141.61,174.46,162.07,
957.67,340.02,263.20,245.48,178.87,150.40,143.69,141.00,176.45,164.10,
958.06,343.44,269.50,247.00,181.63,151.36,145.47,142.25,177.34,166.63,
958.46,349.65,269.99,247.53,183.91,153.17,145.42,144.89,179.64,168.41,
958.85,354.86,271.61,250.27,186.77,156.08,147.28,147.01,183.57,170.22,
959.24,356.08,276.13,254.27,192.97,157.52,149.79,148.19,184.17,170.85,
959.64,358.18,277.28,260.79,193.73,159.93,152.75,148.22,186.54,172.97,
960.03,362.17,280.80,262.19,193.05,161.14,153.43,149.71,189.59,176.30,
960.42,364.69,284.95,261.02,195.10,163.21,154.43,150.98,191.65,177.56,
960.82,365.69,286.50,263.64,195.60,164.78,156.80,151.75,193.74,180.72,
961.21,368.54,286.76,268.71,197.55,165.42,158.52,154.27,195.69,183.21,
961.61,376.27,289.23,269.07,202.20,165.84,160.01,156.29,197.16,182.83,
962.00,380.20,293.24,273.62,203.09,168.62,162.00,158.55,199.38,184.27,
962.39,382.28,298.51,275.71,203.60,170.73,163.30,160.12,202.80,186.10,
962.79,387.20,300.21,278.99,203.68,172.91,164.96,160.71,205.80,188.82,
963.18,391.86,308.49,280.35,207.61,174.42,166.72,162.21,208.14,191.95,
963.57,397.00,310.91,283.80,210.46,177.51,168.47,165.82,210.46,194.78,
963.97,398.86,311.64,286.65,210.60,181.08,171.24,169.65,214.85,198.63,
964.36,402.54,314.80,293.00,216.96,181.86,174.95,172.02,215.89,200.47,
964.75,405.53,318.36,299.23,217.91,183.90,178.58,174.06,217.64,203.29,
965.15,410.45,322.84,304.25,217.17,185.58,180.27,177.61,221.15,206.55,
965.54,417.21,328.56,304.68,220.28,187.64,180.74,179.67,225.59,208.87,
965.93,422.84,333.71,308.78,223.36,189.94,183.30,180.92,229.20,212.75,
966.32,428.88,337.69,313.84,227.43,191.91,186.08,185.02,231.93,217.09,
966.72,440.82,341.21,316.31,233.12,194.45,187.56,189.41,235.51,218.82,
967.11,447.48,346.86,321.44,237.24,198.85,190.38,192.50,240.42,221.09,
967.50,451.60,353.13,328.25,241.42,201.71,193.24,194.57,243.80,224.21,
967.90,456.53,355.91,334.72,243.10,204.43,197.28,195.96,248.66,227.47,
968.29,461.23,361.68,337.32,246.24,206.79,198.84,198.31,252.33,231.68,
968.68,466.69,367.63,340.08,251.62,209.24,200.76,200.76,255.59,234.93,
969.07,468.47,368.84,343.93,251.19,212.51,203.23,203.76,258.61,239.27,
969.47,471.12,369.37,348.17,254.37,212.51,205.35,205.35,260.47,241.12,
969.86,475.23,372.33,351.12,258.83,213.48,207.65,206.85,261.22,241.59,
970.25,476.79,375.38,354.67,258.04,215.30,209.19,208.40,263.08,241.85,
970.64,478.97,377.43,353.51,257.29,215.83,208.65,208.12,264.47,242.41,
971.04,480.14,379.00,352.92,257.64,216.65,208.13,206.27,265.89,243.26,
971.43,479.91,382.33,350.87,258.62,216.49,208.49,206.10,264.48,243.96,
971.82,480.70,379.75,348.24,259.04,216.85,207.50,206.97,263.32,244.09,
972.21,477.97,378.41,347.37,257.99,218.65,207.14,206.33,264.41,242.73,
972.61,474.71,378.70,349.73,262.30,217.24,207.32,204.90,261.76,241.65,
973.00,471.38,375.71,350.98,259.61,216.34,208.82,203.17,260.68,241.33,
973.39,468.45,375.30,349.99,256.84,215.38,207.84,202.46,260.34,241.77,
973.78,468.80,376.55,346.88,256.25,215.25,205.27,202.03,258.95,241.14,
974.17,466.93,373.97,345.87,254.54,214.55,204.55,200.77,257.51,241.57,
974.57,463.47,370.99,345.57,253.10,213.89,205.23,201.99,255.80,240.93,
974.96,467.68,368.62,344.80,256.03,212.46,203.80,201.90,254.95,238.98,
975.35,468.54,370.50,347.75,256.21,212.88,204.75,202.86,255.40,237.25,
975.74,469.82,370.65,348.44,255.77,212.96,203.75,202.40,255.50,236.81,
976.13,470.28,369.39,348.78,254.94,212.90,203.41,200.97,256.57,238.40,
976.53,471.75,374.57,347.97,257.32,213.07,203.03,201.67,257.32,239.67,
976.92,473.89,374.44,347.81,258.14,214.66,203.25,203.52,258.41,241.02,
977.31,473.13,372.53,349.68,256.69,216.72,205.02,205.84,261.04,242.82,
977.70,474.39,372.66,354.16,261.68,215.71,208.09,207.27,260.59,241.55,
978.09,477.23,374.93,357.52,263.38,216.85,211.14,208.41,261.74,242.70,
978.48,478.58,377.85,359.34,261.88,218.33,212.88,211.25,264.06,245.28,
978.87,482.27,380.91,358.57,261.57,219.06,212.25,211.98,265.93,245.49,
979.27,484.36,381.81,359.45,262.90,220.36,212.72,211.91,268.09,247.36,
979.66,486.43,384.89,360.32,265.87,220.83,214.55,214.01,268.60,250.04,
